league,season,team,players_used,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,url,League,season,players_used,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,url,League,season,players_used,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,url,League,season,players_used,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,url,League,season,players_used,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,url,League,season,players_used,Poss,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,url,League,season,players_used,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,url,League
POR-League,2324,Famalicão,27,34,37,446,118,26.5,13.12,3.47,0.08,0.29,18.5,24,3,5,35.8,31.9,0.07,1.2,2.1,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,34,765,22.5,497,87,49,57,53,22,64,1.88,45,6,4,4,4,1,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,34,544,359,284,197,63,266,530,50.2,264,366,107,259,299,843,685,6,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,34,104,9,3,513,551,77,697,299,359,4,8,2,1536,536,432,55.4,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,34,11213,14376,78.0,228429,86124,4038,4690,86.1,5124,5955,86.0,1838,3024,60.8,23,24.2,24.3,-1.2,314,821,207,107,973,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,47.1,34,18194,2234,7426,7320,3660,576,18189,685,339,49.5,271,39.6,9888,53800,26271,506,356,101,534,272,11083,953,/en/squads/2de656d5/Famalicao-Stats,POR-League,2324,27,34,14376,12505,1796,579,25,174,697,721,157,124,17,0,11213,75,257,/en/squads/2de656d5/Famalicao-Stats,POR-League
POR-League,2324,Farense,25,34,46,389,142,36.5,11.44,4.18,0.11,0.29,19.1,18,5,7,44.2,39.0,0.1,1.8,2.0,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,34,645,18.97,437,65,39,41,49,14,75,2.21,43,7,7,11,7,0,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,34,512,316,271,199,42,243,520,46.7,277,475,175,300,331,843,1003,4,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,34,79,6,3,472,413,58,641,331,316,4,7,1,1513,601,654,47.9,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,34,9382,13091,71.7,191114,75771,3323,4023,82.6,4425,5374,82.3,1464,3010,48.6,26,27.6,22.3,-1.6,260,770,185,72,945,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,42.5,34,17126,2594,6848,7039,3391,508,17119,453,208,45.9,214,47.2,7761,42417,20899,408,279,97,469,186,9306,932,/en/squads/489c9cd9/Farense-Stats,POR-League,2324,25,34,13091,11218,1815,460,31,111,641,736,149,86,33,0,9382,58,306,/en/squads/489c9cd9/Farense-Stats,POR-League
POR-League,2324,Gil Vicente FC,31,34,42,351,128,36.5,10.32,3.76,0.1,0.28,18.1,7,6,8,40.6,34.5,0.1,1.4,1.5,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,34,629,18.5,451,66,34,31,37,10,70,2.06,46,7,4,6,6,1,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,34,539,340,260,206,73,289,540,53.5,251,373,102,271,304,843,676,14,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,34,75,3,2,403,477,67,474,304,340,7,7,2,1663,437,424,50.8,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,34,12524,16067,77.9,228952,82260,5113,5925,86.3,5805,6805,85.3,1317,2490,52.9,28,25.4,26.7,2.6,271,820,209,37,1144,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,49.4,34,19715,2246,7124,8673,4110,596,19707,590,282,47.8,248,42.0,10462,55229,28585,565,374,118,486,339,12430,1138,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League,2324,31,34,16067,14161,1839,548,53,84,474,741,139,62,55,1,12524,67,299,/en/squads/6a329209/Gil-Vicente-FC-Stats,POR-League
POR-League,2324,Moreirense,29,34,35,393,110,28.0,11.56,3.24,0.09,0.31,18.6,12,1,3,32.9,30.6,0.08,2.1,3.4,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,34,652,19.18,473,52,39,35,39,14,62,1.82,48,3,4,3,3,1,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,34,511,345,261,185,65,235,480,49.0,245,360,111,249,318,829,788,7,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,34,75,3,2,489,443,61,576,318,345,3,1,1,1578,443,493,47.3,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,34,11486,14735,78.0,216528,82540,4651,5354,86.9,5268,6097,86.4,1350,2593,52.1,30,25.6,21.6,4.4,289,804,192,72,1033,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,45.9,34,18413,2263,6855,8128,3608,507,18410,522,242,46.4,239,45.8,9537,48709,25477,484,341,104,518,244,11310,1006,/en/squads/e4502862/Moreirense-Stats,POR-League,2324,29,34,14735,12938,1738,489,34,76,576,742,147,77,43,0,11486,59,289,/en/squads/e4502862/Moreirense-Stats,POR-League
POR-League,2324,Portimonense,31,34,39,375,118,31.5,11.03,3.47,0.09,0.29,19.8,22,5,6,35.2,30.6,0.08,3.8,3.4,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,34,649,19.09,459,64,34,41,35,16,69,2.03,51,5,2,5,5,1,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,34,661,413,342,255,64,313,594,52.7,281,403,130,273,355,1016,813,10,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,34,94,5,0,487,396,69,596,355,413,3,6,5,1672,449,549,45.0,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,34,10389,13851,75.0,196565,77346,4226,4945,85.5,4592,5481,83.8,1292,2610,49.5,30,23.8,20.3,6.2,273,781,178,74,974,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,44.7,34,17988,2248,6693,7919,3600,474,17982,607,278,45.8,278,45.8,9179,52328,25727,516,353,98,585,263,10296,966,/en/squads/a549d6c6/Portimonense-Stats,POR-League,2324,31,34,13851,11980,1802,475,15,94,596,749,142,53,56,0,10389,69,299,/en/squads/a549d6c6/Portimonense-Stats,POR-League
POR-League,2324,Porto,32,34,62,563,177,31.4,16.56,5.21,0.1,0.32,16.9,19,5,8,64.7,58.3,0.11,-2.7,-1.3,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,34,1026,30.18,785,75,51,57,54,4,110,3.24,81,5,6,9,9,0,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,34,483,308,187,218,78,245,490,50.0,245,309,71,238,214,697,438,6,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,34,95,10,4,475,531,71,710,214,308,7,6,2,1565,506,456,52.6,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,34,16207,19451,83.3,293674,97621,6826,7671,89.0,7471,8327,89.7,1632,2600,62.8,46,47.1,57.7,-1.1,430,1425,409,95,1870,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,63.1,34,22986,1726,5782,10752,6631,1183,22978,727,352,48.4,313,43.1,13071,72294,39288,817,520,239,517,253,16095,1857,/en/squads/5e876ee6/Porto-Stats,POR-League,2324,32,34,19451,17507,1873,575,96,102,710,765,259,130,24,1,16207,71,317,/en/squads/5e876ee6/Porto-Stats,POR-League
POR-League,2324,Rio Ave,33,34,36,346,98,28.3,10.18,2.88,0.08,0.29,18.9,12,8,9,38.7,31.9,0.1,-2.7,-3.9,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,34,601,17.68,411,61,27,41,46,15,63,1.85,40,2,3,10,7,1,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,34,540,330,253,233,54,281,575,48.9,294,403,119,284,289,829,753,15,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,34,98,4,4,507,480,79,539,289,330,7,4,1,1531,485,475,50.5,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,34,12299,15659,78.5,229433,83436,4928,5703,86.4,5657,6561,86.2,1447,2583,56.0,22,25.5,24.2,-3.5,250,798,218,74,1084,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,48.7,34,19512,2257,7284,8760,3664,548,19503,578,226,39.1,298,51.6,10050,51176,25468,452,330,84,557,249,12190,1074,/en/squads/eea856da/Rio-Ave-Stats,POR-League,2324,33,34,15659,13841,1739,561,35,110,539,691,124,43,68,0,12299,79,280,/en/squads/eea856da/Rio-Ave-Stats,POR-League
POR-League,2324,Sporting CP,29,34,93,555,211,38.0,16.32,6.21,0.16,0.42,15.9,13,5,5,72.6,69.3,0.13,20.4,18.7,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,34,985,28.97,717,86,71,57,39,15,159,4.68,120,7,14,10,5,3,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,34,562,354,211,259,92,257,496,51.8,239,281,70,211,216,778,419,8,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,34,80,3,2,393,415,67,689,216,354,3,4,0,1675,387,326,54.3,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,34,16357,19455,84.1,275325,97288,7904,8650,91.4,6874,7793,88.2,1239,2134,58.1,67,55.5,52.7,11.5,431,1481,374,89,1668,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,59.1,34,22841,1575,5540,11341,6143,1084,22836,681,297,43.6,323,47.4,14623,70785,37202,718,490,262,484,256,16171,1646,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League,2324,29,34,19455,17684,1704,476,63,77,689,744,216,106,70,0,16357,67,333,/en/squads/13dc44fd/Sporting-CP-Stats,POR-League
POR-League,2324,Vitória,27,34,49,452,135,29.9,13.29,3.97,0.1,0.33,18.2,11,5,8,45.0,38.9,0.09,4.0,5.1,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,34,786,23.12,548,92,39,47,46,14,85,2.5,54,7,5,9,8,2,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,34,503,317,239,205,59,284,555,51.2,271,367,78,289,277,780,641,6,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,34,94,3,0,483,414,80,720,277,317,7,6,1,1682,626,526,54.3,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,34,11319,15035,75.3,207156,85914,4906,5764,85.1,4790,5864,81.7,1326,2534,52.3,35,32.2,32.4,2.8,336,1002,289,88,1361,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,48.6,34,18765,1700,5295,8762,4875,712,18756,505,219,43.4,254,50.3,9429,47931,23397,467,348,97,534,223,11216,1353,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League,2324,27,34,15035,13145,1810,480,38,105,720,780,221,108,66,2,11319,80,332,/en/squads/3f319bc9/Vitoria-Guimaraes-Stats,POR-League
POR-League,2324,Vizela,31,34,34,420,134,31.9,12.35,3.94,0.08,0.24,18.4,15,2,4,40.6,37.4,0.09,-6.6,-5.4,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,34,746,21.94,542,84,31,42,38,9,58,1.71,43,3,2,8,2,0,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,34,522,312,261,200,61,257,536,47.9,279,382,127,255,267,789,766,8,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,34,82,5,3,503,470,54,689,267,312,4,6,2,1577,507,521,49.3,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,34,12049,15401,78.2,210195,86007,5674,6405,88.6,4782,5659,84.5,1249,2445,51.1,25,28.8,30.0,-3.8,317,993,252,93,1244,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,49.7,34,19284,2143,6411,8600,4475,619,19280,547,249,45.5,249,45.5,10268,53510,25127,462,359,109,592,318,11909,1233,/en/squads/b9daacef/Vizela-Stats,POR-League,2324,31,34,15401,13457,1890,542,42,93,689,760,162,82,40,2,12049,54,319,/en/squads/b9daacef/Vizela-Stats,POR-League
ARG-League,2324,Arg Juniors,26,27,30,381,115,30.2,14.11,4.26,0.07,0.22,17.1,14,5,6,39.3,34.8,0.09,-9.3,-9.8,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,27,658,24.37,454,70,30,53,39,12,51,1.89,35,2,2,5,6,1,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,27,475,306,206,197,72,227,483,47.0,256,294,66,228,225,700,459,6,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,27,64,6,2,340,363,54,603,225,306,6,6,0,1680,545,560,49.3,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,27,10989,14350,76.6,203690,79393,4487,5251,85.5,4860,5850,83.1,1357,2411,56.3,18,26.1,27.5,-8.1,276,937,246,74,1338,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,61.4,27,17365,1472,5123,8292,4105,669,17359,536,281,52.4,199,37.1,9529,46628,25202,455,303,104,465,249,10894,1326,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League,2324,26,27,14350,12904,1392,399,17,105,603,613,142,17,97,2,10989,54,313,/en/squads/d01a653b/2023/Argentinos-Juniors-Stats,ARG-League
ARG-League,2324,Arsenal,27,27,16,256,75,29.3,9.48,2.78,0.05,0.19,19.1,16,2,3,23.0,20.7,0.08,-7.0,-6.7,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,27,443,16.41,297,49,34,29,28,6,29,1.07,25,0,1,1,2,0,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,27,494,308,265,183,46,223,528,42.2,305,338,87,251,254,748,600,4,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,27,68,3,1,344,261,46,486,254,308,2,3,1,1657,439,464,48.6,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,27,6916,9926,69.7,123427,48464,3041,3782,80.4,2935,3871,75.8,756,1612,46.9,14,17.0,16.4,-3.0,188,679,130,57,866,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,44.7,27,13067,913,4076,6140,3047,385,13064,594,298,50.2,240,40.4,6167,35881,18233,340,264,55,514,252,7108,860,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League,2324,27,27,9926,8846,1040,226,21,88,486,638,106,29,56,0,6916,40,292,/en/squads/4bee7ba3/Arsenal-de-Sarandi-Stats,ARG-League
ARG-League,2324,Atlé Tucumán,26,27,24,328,92,28.0,12.15,3.41,0.06,0.23,20.9,18,3,3,27.1,24.7,0.08,-3.1,-3.7,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,27,558,20.67,397,60,30,31,32,8,43,1.59,27,2,3,5,5,1,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,27,514,326,250,221,43,252,556,45.3,304,352,93,259,239,753,610,7,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,27,70,4,1,342,275,45,424,239,326,3,4,1,1590,463,471,49.6,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,27,7959,11046,72.1,153032,66275,3275,3990,82.1,3391,4188,81.0,1096,2207,49.7,17,19.5,17.8,-2.5,242,797,188,48,893,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,47.9,27,14368,1493,4507,6884,3155,461,14365,547,266,48.6,231,42.2,7149,36092,17487,322,256,70,471,240,7897,885,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League,2324,26,27,11046,9665,1336,307,28,98,424,613,107,21,70,0,7959,45,268,/en/squads/42a1ab8b/2023/Atletico-Tucuman-Stats,ARG-League
ARG-League,2324,Banfield,28,27,18,306,79,25.8,11.33,2.93,0.05,0.18,19.4,14,4,6,29.4,24.6,0.08,-11.4,-10.6,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,27,508,18.81,300,72,44,36,41,15,30,1.11,12,4,5,2,5,2,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,27,567,370,242,260,65,280,587,47.7,307,356,73,283,276,843,580,3,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,27,73,6,3,331,377,51,589,276,370,5,3,1,1675,605,576,51.2,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,27,6409,9738,65.8,122949,58574,2741,3434,79.8,2572,3553,72.4,934,2132,43.8,10,18.4,17.8,-8.4,211,627,149,66,743,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,45.3,27,13097,1304,4179,5960,3136,443,13091,532,260,48.9,197,37.0,5892,31596,14875,329,241,53,525,273,6336,733,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League,2324,28,27,9738,8201,1486,398,19,78,589,691,125,63,52,0,6409,51,271,/en/squads/06c1606c/2023/Banfield-Stats,ARG-League
ARG-League,2324,Barracas Central,30,27,25,270,82,30.4,10.0,3.04,0.08,0.26,19.4,20,4,4,22.5,19.4,0.07,2.5,1.6,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,27,402,14.89,252,48,22,36,35,9,34,1.26,17,7,1,2,6,1,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,27,461,312,222,183,56,259,545,47.5,286,296,61,235,279,740,582,4,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,27,44,3,2,309,369,28,482,279,312,4,2,1,1638,463,490,48.6,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,27,7252,10537,68.8,132599,59162,3123,3855,81.0,3035,3914,77.5,855,2028,42.2,15,14.4,17.4,0.6,170,621,129,44,807,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,48.9,27,13569,1463,4467,6332,2934,372,13565,494,218,44.1,224,45.3,6497,32336,16763,291,231,64,458,262,7081,785,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League,2324,30,27,10537,9101,1412,414,20,76,482,629,100,40,40,0,7252,24,305,/en/squads/1d89634b/2023/Barracas-Central-Stats,ARG-League
ARG-League,2324,Belgrano,32,27,20,282,93,33.0,10.44,3.44,0.06,0.19,19.1,9,2,2,24.6,23.0,0.08,-4.6,-5.0,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,27,482,17.85,330,57,25,29,32,9,36,1.33,23,4,2,4,3,0,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,27,469,296,213,214,42,243,534,45.5,291,281,63,218,246,715,544,5,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,27,50,6,2,294,300,38,586,246,296,2,4,1,1525,437,450,49.3,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,27,8077,11074,72.9,166033,70589,2912,3582,81.3,3621,4479,80.8,1386,2408,57.6,15,18.0,18.9,-3.0,217,809,176,79,970,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,49.2,27,14062,1453,4548,6508,3163,399,14059,584,288,49.3,249,42.6,7061,40086,20230,392,280,55,421,267,7998,964,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League,2324,32,27,11074,9622,1414,363,20,125,586,649,108,25,62,4,8077,38,277,/en/squads/7765008b/2023/Belgrano-Stats,ARG-League
ARG-League,2324,Boca Juniors,32,27,32,315,99,31.4,11.67,3.67,0.1,0.32,19.4,25,0,0,30.7,30.7,0.1,1.3,1.3,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,27,558,20.67,394,51,45,18,41,9,61,2.26,42,5,9,3,2,0,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,27,479,307,208,230,41,245,478,51.3,233,316,84,232,217,696,390,10,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,27,73,9,1,321,406,29,512,217,307,0,6,2,1554,340,328,50.9,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,27,11690,14452,80.9,205073,69994,5373,6036,89.0,4896,5644,86.7,1161,2038,57.0,25,23.4,23.1,1.6,223,840,179,53,1100,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,60.1,27,17460,1355,4986,9075,3589,459,17460,739,373,50.5,293,39.6,10221,53969,27716,478,383,91,465,297,11605,1092,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League,2324,32,27,14452,13012,1411,444,30,119,512,601,120,35,64,0,11690,29,300,/en/squads/795ca75e/2023/Boca-Juniors-Stats,ARG-League
ARG-League,2324,Cen. Córdoba–SdE,26,27,20,315,91,28.9,11.67,3.37,0.06,0.21,19.0,10,1,2,25.1,23.6,0.07,-5.1,-4.6,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,27,517,19.15,342,81,32,25,29,8,31,1.15,24,1,1,4,1,0,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,27,494,314,246,215,33,241,553,43.6,312,306,101,205,266,760,648,4,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,27,51,1,1,264,243,59,564,266,314,0,3,1,1568,472,485,49.3,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,27,6962,10319,67.5,134014,57870,2949,3607,81.8,2702,3567,75.7,1072,2397,44.7,15,19.3,15.3,-4.3,219,685,142,54,830,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,44.2,27,13360,1465,4360,5992,3166,348,13359,461,218,47.3,191,41.4,6062,33629,15813,330,253,51,402,253,6745,790,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League,2324,26,27,10319,8854,1408,278,8,99,564,652,123,32,75,1,6962,57,326,/en/squads/9aa97c75/2023/Central-Cordoba-SdE-Stats,ARG-League
ARG-League,2324,Colón,28,27,19,283,92,32.5,10.48,3.41,0.07,0.21,19.5,11,0,4,25.6,22.4,0.08,-6.6,-3.4,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,27,485,17.96,312,63,28,34,41,7,34,1.26,23,5,1,3,2,0,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,27,527,323,245,226,56,268,585,45.8,317,377,82,295,274,801,560,6,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,27,66,3,2,352,284,53,464,274,323,4,6,1,1680,480,444,51.9,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,27,7673,10941,70.1,143558,63373,3312,4028,82.2,3205,4072,78.7,1003,2156,46.5,16,17.0,17.0,-1.0,200,635,152,49,828,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,47.8,27,14235,1582,4910,6560,2969,463,14231,613,267,43.6,286,46.7,7411,39056,19077,358,279,86,483,250,7578,819,/en/squads/2d84bb17/Colon-Stats,ARG-League,2324,28,27,10941,9472,1416,305,22,101,464,647,119,14,99,2,7673,53,299,/en/squads/2d84bb17/Colon-Stats,ARG-League
ARG-League,2324,Defensa y Just,34,27,35,353,120,34.0,13.07,4.44,0.09,0.26,20.1,12,4,4,36.0,32.9,0.09,-1.0,-1.9,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,27,633,23.44,460,50,51,36,23,13,61,2.26,42,4,6,4,5,0,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,27,493,289,235,208,50,231,542,42.6,311,341,93,248,266,759,637,7,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,27,70,6,2,321,257,60,456,266,289,3,1,0,1656,406,375,52.0,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,27,8700,11698,74.4,169451,65678,3397,4024,84.4,3858,4697,82.1,1255,2276,55.1,23,27.1,22.7,-4.1,274,770,219,61,1066,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,50.9,27,14971,1733,5339,6296,3533,486,14967,656,326,49.7,284,43.3,7864,47603,27041,478,331,98,471,238,8610,1059,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League,2324,34,27,11698,10345,1291,306,28,138,456,536,121,22,67,0,8700,62,287,/en/squads/a4570206/2023/Defensa-y-Justicia-Stats,ARG-League
